Student ID,Student Name,Student ID.1,Attendance (%),Internal Marks,External Marks,Total Marks,Grade,Gender,Age,Religion/Caste,BPL Status,Parent Education Level,Family Income Range,DIKSHA Access,Digital Learning Hours,Participation in Quiz,Homework Submission Rate,Disciplinary Records,School Name,District,Student-Teacher Ratio,Electricity,Toilet Facilities,Library,Guardian Contact,Preferred Mode,Father Name,Mother Name,Class,Section,Class-Section,Teacher
S381,Stephen Holt DDS,S381,69.67,12,51,63,C,Female,11,General,Yes,Secondary,"<₹10,000",Yes,1,Yes,92.2,2,Govt School ShikshaLens,Anantapur,44,Yes,No,Yes,9460106760,WhatsApp,Kenneth Boyer,Gina Perez,Class 8,B,Class 8-B,S.Satyamma
S382,Kyle Curry,S382,100,16,46,62,C,Female,12,General,Yes,Primary,"<₹10,000",Yes,1,No,87.89,0,Govt School ShikshaLens,Anantapur,32,Yes,Yes,No,9640895381,SMS,Michael Long,Brenda Cohen,Class 8,B,Class 8-B,S.Satyamma
S383,Allen Parker,S383,99.58,19,45,64,C,Female,11,OBC,No,,>₹20k,No,5,Yes,100,3,Govt School ShikshaLens,Anantapur,36,Yes,No,No,9098725784,WhatsApp,Ryan Gonzalez,Dr. Heather Krause,Class 8,B,Class 8-B,S.Satyamma
S384,Anthony Roberson,S384,86.61,25,50,75,B,Male,12,General,No,Secondary,"<₹10,000",No,4,Yes,100,1,Govt School ShikshaLens,Anantapur,23,Yes,No,No,9258071565,SMS,Rick Alvarez,Nicole Jenkins,Class 8,B,Class 8-B,S.Satyamma
S385,Denise Reilly,S385,98.46,19,43,62,C,Male,12,SC,No,,"<₹10,000",No,9,No,55,4,Govt School ShikshaLens,Anantapur,57,No,No,Yes,9318293546,SMS,Jacob Morgan,Kristin Buchanan,Class 8,B,Class 8-B,S.Satyamma
S386,Jason Chapman,S386,100,30,29,59,C,Female,13,ST,Yes,,>₹20k,Yes,11,Yes,64.98,0,Govt School ShikshaLens,Anantapur,39,No,Yes,Yes,9577409188,WhatsApp,Michael Phillips,Rebecca Snyder,Class 8,B,Class 8-B,S.Satyamma
S387,Jeremy Anderson,S387,89.71,38,33,71,B,Male,12,General,Yes,Secondary,>₹20k,No,7,Yes,74.88,4,Govt School ShikshaLens,Anantapur,35,Yes,Yes,No,9599238353,SMS,William Jones,Kelly Garcia,Class 8,B,Class 8-B,S.Satyamma
S388,Thomas Fisher,S388,86.01,33,43,76,B,Male,11,SC,No,Secondary,"<₹10,000",No,13,No,60.13,1,Govt School ShikshaLens,Anantapur,38,No,Yes,Yes,9688722430,SMS,Thomas Irwin,Heather Franklin,Class 8,B,Class 8-B,S.Satyamma
S389,Margaret Mendoza,S389,86.68,26,38,64,C,Male,14,ST,No,Primary,₹10–20k,No,11,No,68.98,1,Govt School ShikshaLens,Anantapur,57,No,No,No,9882747173,SMS,James Jones,Dr. Ann Patrick,Class 8,B,Class 8-B,S.Satyamma
S390,Brent Patton,S390,83.3,28,55,83,B,Female,10,General,Yes,,>₹20k,No,6,No,70.12,0,Govt School ShikshaLens,Anantapur,37,No,Yes,Yes,9132322744,SMS,Joseph Stephens,Mary Hill,Class 8,B,Class 8-B,S.Satyamma
S391,Tara Morgan,S391,66.26,37,30,67,C,Male,10,OBC,Yes,Secondary,₹10–20k,No,11,Yes,76.58,4,Govt School ShikshaLens,Anantapur,52,Yes,Yes,Yes,9662375136,WhatsApp,Richard Ayala,Jasmine Wiley,Class 8,B,Class 8-B,S.Satyamma
S392,Jennifer Sanchez,S392,100,25,46,71,B,Male,13,ST,Yes,Primary,>₹20k,Yes,10,No,58.47,0,Govt School ShikshaLens,Anantapur,45,Yes,No,Yes,9211975522,WhatsApp,Robert Alvarado,Carol Jenkins,Class 8,B,Class 8-B,S.Satyamma
S393,Teresa Hudson,S393,56.2,38,29,67,C,Female,11,SC,Yes,Primary,>₹20k,Yes,2,Yes,86.97,4,Govt School ShikshaLens,Anantapur,49,Yes,No,No,9483877436,WhatsApp,Kevin Hicks MD,Felicia Hernandez,Class 8,B,Class 8-B,S.Satyamma
S394,Shelly Armstrong,S394,67.08,26,38,64,C,Female,11,General,No,Secondary,"<₹10,000",Yes,2,Yes,95.43,1,Govt School ShikshaLens,Anantapur,24,Yes,No,No,9902061305,WhatsApp,Brandon Richardson,Nicole Townsend,Class 8,B,Class 8-B,S.Satyamma
S395,George Brown,S395,69.47,26,40,66,C,Male,11,SC,No,Secondary,"<₹10,000",No,4,No,88.04,3,Govt School ShikshaLens,Anantapur,25,Yes,Yes,No,9922036763,SMS,Darryl Davies,Paige Contreras,Class 8,B,Class 8-B,S.Satyamma
S396,Katie Webb,S396,67.7,16,54,70,B,Male,10,SC,Yes,Primary,₹10–20k,Yes,7,Yes,82.84,0,Govt School ShikshaLens,Anantapur,55,Yes,No,No,9702128517,SMS,Tyrone Ferguson,Mrs. Kim Black MD,Class 8,B,Class 8-B,S.Satyamma
S397,Rebecca Ruiz,S397,65.97,37,50,87,A,Female,13,OBC,Yes,Primary,>₹20k,No,7,Yes,89.38,0,Govt School ShikshaLens,Anantapur,55,No,No,Yes,9711545609,SMS,Anthony Gibson,Elizabeth Barr,Class 8,B,Class 8-B,S.Satyamma
S398,Julie Kelly,S398,60.69,23,29,52,C,Male,11,General,No,,₹10–20k,Yes,8,No,60.93,4,Govt School ShikshaLens,Anantapur,25,Yes,No,Yes,9067496657,WhatsApp,John Wu,Kimberly Hawkins,Class 8,B,Class 8-B,S.Satyamma
S399,Brandon Nelson,S399,74.68,33,39,72,B,Female,11,General,Yes,Primary,₹10–20k,No,9,No,65.06,2,Govt School ShikshaLens,Anantapur,40,Yes,Yes,No,9110837014,WhatsApp,Samuel Clay,Christine Brady,Class 8,B,Class 8-B,S.Satyamma
S400,Holly Lopez,S400,38.64,16,25,41,D,Female,11,General,No,Primary,"<₹10,000",No,7,Yes,97.68,2,Govt School ShikshaLens,Anantapur,39,Yes,No,No,9877501292,WhatsApp,Robert Bentley,Margaret Green,Class 8,B,Class 8-B,S.Satyamma
S401,Sara Moore,S401,92.4,33,33,66,C,Female,10,OBC,Yes,Primary,₹10–20k,No,4,Yes,72.46,1,Govt School ShikshaLens,Anantapur,40,No,Yes,Yes,9200688440,SMS,Steven Williams MD,Katelyn Higgins,Class 9,A,Class 9-A,V.Priyanka
S402,Sara Smith,S402,86.91,35,56,91,A,Female,10,ST,Yes,Secondary,"<₹10,000",Yes,2,No,54.91,2,Govt School ShikshaLens,Anantapur,44,Yes,Yes,No,9024101254,SMS,Chad Weaver,Kimberly Newman,Class 9,A,Class 9-A,V.Priyanka
S403,Bruce Benton,S403,65.89,34,26,60,C,Male,10,General,Yes,,>₹20k,Yes,0,Yes,100,4,Govt School ShikshaLens,Anantapur,53,No,Yes,No,9643555234,SMS,William Myers,Laurie Hill,Class 9,A,Class 9-A,V.Priyanka
S404,Angela Johnson,S404,90.18,16,41,57,C,Female,10,ST,Yes,Secondary,>₹20k,No,0,No,34.32,1,Govt School ShikshaLens,Anantapur,25,No,Yes,Yes,9669168506,WhatsApp,Neil Dixon,Anita Bean,Class 9,A,Class 9-A,V.Priyanka
S405,Zachary Ingram,S405,83.27,19,40,59,C,Male,14,SC,No,Primary,>₹20k,Yes,1,Yes,71.3,0,Govt School ShikshaLens,Anantapur,21,Yes,Yes,Yes,9217270101,WhatsApp,Jared Gardner,Michelle Maxwell,Class 9,A,Class 9-A,V.Priyanka
S406,Darryl Thomas,S406,99.49,21,43,64,C,Male,13,ST,Yes,Secondary,>₹20k,Yes,10,Yes,74.78,1,Govt School ShikshaLens,Anantapur,54,Yes,Yes,No,9560540722,WhatsApp,Christopher Wheeler,Jennifer Bell,Class 9,A,Class 9-A,V.Priyanka
S407,Amy Barton,S407,65.31,29,45,74,B,Female,13,ST,No,,"<₹10,000",No,13,No,64.02,3,Govt School ShikshaLens,Anantapur,41,Yes,No,No,9822334721,SMS,Ryan Perez,Deborah Alexander,Class 9,A,Class 9-A,V.Priyanka
S408,Alfred Robbins,S408,60.39,23,46,69,C,Male,14,SC,No,Secondary,₹10–20k,Yes,8,Yes,89.19,1,Govt School ShikshaLens,Anantapur,47,No,Yes,No,9438994061,WhatsApp,Peter Johnson,Bethany Hernandez,Class 9,A,Class 9-A,V.Priyanka
S409,Steven Bullock,S409,74.08,17,52,69,C,Male,11,General,No,Primary,>₹20k,No,3,No,65.28,2,Govt School ShikshaLens,Anantapur,25,No,No,Yes,9443700355,WhatsApp,Jason Hampton,Donna Zavala,Class 9,A,Class 9-A,V.Priyanka
S410,Jennifer Lopez,S410,62.95,36,38,74,B,Male,14,SC,No,Secondary,"<₹10,000",No,2,No,37.4,2,Govt School ShikshaLens,Anantapur,31,Yes,No,Yes,9107673349,SMS,Shawn Scott,Jennifer Wallace,Class 9,A,Class 9-A,V.Priyanka
S411,Christina Moses,S411,47.54,37,55,92,A,Female,14,SC,Yes,,"<₹10,000",Yes,4,Yes,84.01,0,Govt School ShikshaLens,Anantapur,34,No,Yes,Yes,9282492880,SMS,Anthony Jones,Catherine Olson,Class 9,A,Class 9-A,V.Priyanka
S412,Bryan Johnson,S412,76.02,19,39,58,C,Female,13,ST,Yes,Primary,"<₹10,000",No,1,No,97.06,2,Govt School ShikshaLens,Anantapur,22,No,No,Yes,9216581500,WhatsApp,Nicholas Black,Breanna Fernandez,Class 9,A,Class 9-A,V.Priyanka
S413,Jonathan Miranda,S413,100,32,27,59,C,Male,14,ST,Yes,Primary,₹10–20k,Yes,11,No,83.66,2,Govt School ShikshaLens,Anantapur,56,Yes,Yes,No,9837167377,WhatsApp,Marcus Harris,Stacey Holden,Class 9,A,Class 9-A,V.Priyanka
S414,Jeremy Grant,S414,100,31,38,69,C,Female,10,OBC,No,Primary,₹10–20k,Yes,11,Yes,58.65,2,Govt School ShikshaLens,Anantapur,35,No,No,No,9242982954,SMS,Mr. George Hill,Dr. Jennifer Gutierrez,Class 9,A,Class 9-A,V.Priyanka
S415,Mark Knight,S415,74.86,30,40,70,B,Female,14,OBC,Yes,Secondary,₹10–20k,No,1,Yes,86.06,3,Govt School ShikshaLens,Anantapur,47,No,Yes,No,9940719223,WhatsApp,John Bennett,Jennifer Cooper,Class 9,A,Class 9-A,V.Priyanka
S416,Nathaniel Winters,S416,72.19,32,46,78,B,Female,14,OBC,No,,"<₹10,000",No,8,No,99.71,2,Govt School ShikshaLens,Anantapur,52,Yes,No,Yes,9410892271,SMS,Jonathan Garner,Emily Lee,Class 9,A,Class 9-A,V.Priyanka
S417,Alexis Jenkins,S417,67.14,12,47,59,C,Male,14,SC,No,Secondary,>₹20k,Yes,8,No,54.86,3,Govt School ShikshaLens,Anantapur,57,Yes,No,No,9081635326,SMS,Jerry Singleton,Joanna Brown,Class 9,A,Class 9-A,V.Priyanka
S418,Anna Baker,S418,100,21,30,51,C,Female,11,SC,No,,>₹20k,No,14,Yes,87.02,3,Govt School ShikshaLens,Anantapur,28,Yes,Yes,Yes,9937100120,WhatsApp,Terrence Avila,Victoria Rose,Class 9,A,Class 9-A,V.Priyanka
S419,Stacy Fletcher,S419,73.63,12,31,43,D,Male,13,General,Yes,,>₹20k,No,13,Yes,35.2,1,Govt School ShikshaLens,Anantapur,40,Yes,No,Yes,9820600973,SMS,Charles Harris,Lisa Bradley,Class 9,A,Class 9-A,V.Priyanka
S420,Dr. Vincent Sheppard MD,S420,66.02,11,37,48,D,Female,11,SC,No,Secondary,>₹20k,No,10,No,100,0,Govt School ShikshaLens,Anantapur,42,No,Yes,Yes,9058141154,WhatsApp,Bruce Harris,Samantha Simon,Class 9,A,Class 9-A,V.Priyanka
S421,William Griffin,S421,52.22,14,30,44,D,Female,12,ST,No,Secondary,>₹20k,Yes,2,No,100,0,Govt School ShikshaLens,Anantapur,39,No,Yes,Yes,9723812653,SMS,Jacob Kane,Heather Tran,Class 9,A,Class 9-A,V.Priyanka
S422,Michael Wade,S422,67.66,12,59,71,B,Female,13,ST,No,Secondary,>₹20k,No,14,Yes,85.95,0,Govt School ShikshaLens,Anantapur,39,No,No,No,9392908067,SMS,Erik Dixon,Sara Gates,Class 9,A,Class 9-A,V.Priyanka
S423,Kayla Wall,S423,83.8,32,22,54,C,Female,13,OBC,Yes,Secondary,>₹20k,No,9,No,70.5,0,Govt School ShikshaLens,Anantapur,57,No,Yes,Yes,9618360105,SMS,Brandon Harris,Lisa Garcia,Class 9,A,Class 9-A,V.Priyanka
S424,Angela Smith,S424,66.08,34,33,67,C,Male,13,SC,Yes,Primary,"<₹10,000",No,11,Yes,76.15,0,Govt School ShikshaLens,Anantapur,58,No,Yes,Yes,9452604373,WhatsApp,Thomas Mcmillan,Kimberly Keller,Class 9,A,Class 9-A,V.Priyanka
S425,Steven Herring,S425,79.23,15,46,61,C,Male,12,SC,No,Secondary,"<₹10,000",Yes,10,No,94.93,1,Govt School ShikshaLens,Anantapur,57,Yes,Yes,No,9511680307,SMS,Paul Roach,Kimberly Thompson,Class 9,A,Class 9-A,V.Priyanka
S426,David Curtis,S426,66.42,39,54,93,A,Female,12,SC,No,Secondary,"<₹10,000",No,13,No,53.58,2,Govt School ShikshaLens,Anantapur,39,Yes,No,Yes,9619392003,SMS,David Leon,Stacie Reid,Class 9,B,Class 9-B,L.Ramadevi
S427,Dennis Beck,S427,74.26,23,45,68,C,Female,10,SC,No,Primary,>₹20k,No,2,No,73.94,2,Govt School ShikshaLens,Anantapur,22,No,No,Yes,9932284555,SMS,George Vega,Lindsay Harris,Class 9,B,Class 9-B,L.Ramadevi
S428,Timothy Jimenez,S428,86.08,29,26,55,C,Female,10,OBC,No,,₹10–20k,Yes,10,No,92.31,3,Govt School ShikshaLens,Anantapur,38,No,No,No,9650027161,WhatsApp,Justin Shepherd,Courtney Alvarez,Class 9,B,Class 9-B,L.Ramadevi
S429,Andrew Banks,S429,80.51,17,36,53,C,Female,10,OBC,No,Primary,>₹20k,No,0,No,100,3,Govt School ShikshaLens,Anantapur,44,Yes,Yes,Yes,9710841299,WhatsApp,Mr. Jeffrey Arellano,Ashley Schneider,Class 9,B,Class 9-B,L.Ramadevi
S430,George Johnson,S430,86.18,18,23,41,D,Male,12,General,Yes,Secondary,₹10–20k,Yes,3,Yes,62.28,3,Govt School ShikshaLens,Anantapur,27,Yes,No,Yes,9111592272,WhatsApp,Alexander Bridges,Destiny Roberts,Class 9,B,Class 9-B,L.Ramadevi
S431,James Combs,S431,69.64,31,35,66,C,Male,14,ST,No,Secondary,₹10–20k,Yes,13,No,95.89,0,Govt School ShikshaLens,Anantapur,49,Yes,Yes,Yes,9037747372,WhatsApp,Kenneth Hernandez,Bonnie Washington,Class 9,B,Class 9-B,L.Ramadevi
S432,Mr. Samuel Gould,S432,50.61,23,40,63,C,Female,14,OBC,No,Primary,"<₹10,000",No,4,Yes,70.08,3,Govt School ShikshaLens,Anantapur,56,No,No,No,9517169553,SMS,Charles Solis,Kelsey Weaver,Class 9,B,Class 9-B,L.Ramadevi
S433,Kelsey Williams,S433,61.09,38,28,66,C,Male,14,OBC,No,Secondary,"<₹10,000",No,8,Yes,84.77,3,Govt School ShikshaLens,Anantapur,54,Yes,Yes,No,9307908620,WhatsApp,Donald Smith,Ashley Garcia,Class 9,B,Class 9-B,L.Ramadevi
S434,Ronald Clark PhD,S434,84.8,24,59,83,B,Male,13,OBC,No,Secondary,₹10–20k,No,5,No,100,3,Govt School ShikshaLens,Anantapur,34,No,Yes,No,9947214305,WhatsApp,Jack Williams,Jeanne Graham,Class 9,B,Class 9-B,L.Ramadevi
S435,Andrew Wong,S435,88.29,38,41,79,B,Female,14,General,Yes,Primary,>₹20k,No,2,No,84.6,3,Govt School ShikshaLens,Anantapur,48,Yes,No,Yes,9554705830,WhatsApp,Scott Cardenas,Michelle Garcia,Class 9,B,Class 9-B,L.Ramadevi
S436,Amy Palmer,S436,96.02,37,47,84,B,Female,13,SC,No,,₹10–20k,Yes,5,Yes,100,3,Govt School ShikshaLens,Anantapur,22,No,No,No,9752126726,WhatsApp,Connor Howell,Mary Maynard,Class 9,B,Class 9-B,L.Ramadevi
S437,Elizabeth Bates,S437,81.36,11,46,57,C,Male,10,SC,Yes,,₹10–20k,Yes,0,Yes,82.87,0,Govt School ShikshaLens,Anantapur,37,No,Yes,No,9780725278,SMS,Patrick Jones,Carolyn Gould,Class 9,B,Class 9-B,L.Ramadevi
S438,William Singh,S438,68.41,35,46,81,B,Male,12,ST,Yes,,"<₹10,000",Yes,11,No,35.84,1,Govt School ShikshaLens,Anantapur,20,No,No,No,9748328041,SMS,Thomas Myers,Cindy Hill,Class 9,B,Class 9-B,L.Ramadevi
S439,Mr. Tanner Beltran,S439,53.78,12,59,71,B,Female,12,ST,Yes,,"<₹10,000",No,12,Yes,28.14,3,Govt School ShikshaLens,Anantapur,32,Yes,No,No,9889328868,SMS,Kenneth Chase,Deborah Johnson,Class 9,B,Class 9-B,L.Ramadevi
S440,Jeremy Smith,S440,92.39,26,27,53,C,Male,12,General,No,Secondary,₹10–20k,Yes,3,Yes,82.42,3,Govt School ShikshaLens,Anantapur,52,Yes,No,No,9731693114,WhatsApp,Michael Huff,Kimberly Adams,Class 9,B,Class 9-B,L.Ramadevi
S441,Jeremy Hinton,S441,91.27,26,28,54,C,Female,14,General,Yes,Primary,>₹20k,Yes,0,No,68.45,0,Govt School ShikshaLens,Anantapur,36,Yes,No,Yes,9927345354,SMS,Jeffrey Leonard,Misty Johnson,Class 9,B,Class 9-B,L.Ramadevi
S442,Anne Harvey,S442,70.21,16,58,74,B,Male,14,General,No,Secondary,₹10–20k,Yes,10,No,64.08,2,Govt School ShikshaLens,Anantapur,30,Yes,Yes,Yes,9623926702,WhatsApp,Tommy Tran,Catherine Brown,Class 9,B,Class 9-B,L.Ramadevi
S443,Margaret Lewis,S443,69.01,10,59,69,C,Male,13,SC,Yes,,₹10–20k,No,2,Yes,66.94,3,Govt School ShikshaLens,Anantapur,27,Yes,No,Yes,9753045356,SMS,Dr. Stephen Thompson MD,Sarah Sharp,Class 9,B,Class 9-B,L.Ramadevi
S444,Dylan Cooper,S444,79.01,21,52,73,B,Male,14,OBC,Yes,Secondary,>₹20k,No,9,No,90.17,3,Govt School ShikshaLens,Anantapur,24,No,No,Yes,9269183038,SMS,Robert Thomas,Carla Mitchell,Class 9,B,Class 9-B,L.Ramadevi
S445,Corey Jackson,S445,77.17,27,37,64,C,Female,11,OBC,No,Primary,>₹20k,No,3,Yes,67.7,0,Govt School ShikshaLens,Anantapur,55,No,No,No,9931644806,SMS,Christian Dawson,Marisa Russell,Class 9,B,Class 9-B,L.Ramadevi
S446,Paul Harper,S446,61.68,37,59,96,A,Male,13,General,No,Secondary,"<₹10,000",No,0,No,73.86,0,Govt School ShikshaLens,Anantapur,31,Yes,Yes,No,9833241446,SMS,Charles Cummings,Ashlee Garrison,Class 9,B,Class 9-B,L.Ramadevi
S447,Maria Terry,S447,71.63,16,21,37,D,Female,14,ST,No,,>₹20k,No,8,Yes,67,1,Govt School ShikshaLens,Anantapur,21,No,No,Yes,9103354415,SMS,Mr. David Williams,Stephanie Guzman,Class 9,B,Class 9-B,L.Ramadevi
S448,Kyle Fleming,S448,78.49,23,37,60,C,Male,12,General,Yes,,₹10–20k,Yes,5,No,98.27,0,Govt School ShikshaLens,Anantapur,58,Yes,No,No,9564596387,WhatsApp,Matthew Reyes,Rebecca Mitchell,Class 9,B,Class 9-B,L.Ramadevi
S449,Sean Smith,S449,80.72,36,21,57,C,Male,14,SC,Yes,Primary,>₹20k,Yes,5,Yes,92.73,2,Govt School ShikshaLens,Anantapur,35,Yes,No,Yes,9387541399,WhatsApp,Clifford Lewis,Meredith Pruitt,Class 9,B,Class 9-B,L.Ramadevi
S450,Alexa Lynch,S450,79.75,20,20,40,D,Female,14,ST,No,Primary,₹10–20k,Yes,14,No,100,1,Govt School ShikshaLens,Anantapur,56,Yes,Yes,Yes,9570866707,WhatsApp,Timothy Blair,Mary Rosario,Class 9,B,Class 9-B,L.Ramadevi
S451,Joy Bauer,S451,77.4,34,42,76,B,Male,10,General,Yes,Primary,>₹20k,Yes,5,No,59.45,3,Govt School ShikshaLens,Anantapur,40,No,No,Yes,9179110141,SMS,James Rodriguez,Melissa Hughes,Class 10,A,Class 10-A,M.Malleswari
S452,Cassie Perry,S452,65.31,12,28,40,D,Female,14,SC,Yes,Primary,>₹20k,No,5,No,100,1,Govt School ShikshaLens,Anantapur,49,No,No,No,9887077148,WhatsApp,David Pearson,Donna Olson,Class 10,A,Class 10-A,M.Malleswari
S453,Kari Hebert,S453,95.89,12,22,34,D,Male,13,General,No,Primary,>₹20k,No,11,No,75,0,Govt School ShikshaLens,Anantapur,42,No,Yes,Yes,9305460403,SMS,Marcus Myers,Jodi Aguilar,Class 10,A,Class 10-A,M.Malleswari
S454,Robert Mccoy,S454,86.9,35,55,90,A,Male,13,SC,Yes,Secondary,₹10–20k,Yes,0,No,45.03,1,Govt School ShikshaLens,Anantapur,47,Yes,Yes,Yes,9494318319,WhatsApp,Todd Mclean,Jamie Myers,Class 10,A,Class 10-A,M.Malleswari
S455,Christopher Dawson,S455,58.41,33,20,53,C,Male,10,General,No,Secondary,>₹20k,Yes,14,Yes,75.7,3,Govt School ShikshaLens,Anantapur,38,Yes,No,Yes,9788412068,SMS,Dr. Frank Garcia,Christina Johnson,Class 10,A,Class 10-A,M.Malleswari
S456,Lisa Glover,S456,75.74,37,54,91,A,Female,12,OBC,Yes,Secondary,>₹20k,Yes,14,No,76.77,2,Govt School ShikshaLens,Anantapur,30,Yes,Yes,No,9373587211,WhatsApp,Mark Mack,Sherry Williamson,Class 10,A,Class 10-A,M.Malleswari
S457,Veronica Vaughn,S457,91.65,14,27,41,D,Female,11,ST,Yes,Primary,>₹20k,Yes,3,No,56.33,3,Govt School ShikshaLens,Anantapur,57,Yes,No,Yes,9350932787,SMS,Zachary Johnson,Angela Mcdonald,Class 10,A,Class 10-A,M.Malleswari
S458,Michael Waller,S458,100,22,24,46,D,Male,12,ST,No,Secondary,>₹20k,Yes,2,Yes,70.76,2,Govt School ShikshaLens,Anantapur,23,No,Yes,Yes,9360957835,SMS,Kenneth Baker,Heather Jones,Class 10,A,Class 10-A,M.Malleswari
S459,Erica Miles,S459,73.29,20,46,66,C,Female,11,ST,No,Secondary,₹10–20k,No,2,No,76.85,1,Govt School ShikshaLens,Anantapur,25,No,Yes,No,9424470332,SMS,Nathan Boyd,Michelle Shields,Class 10,A,Class 10-A,M.Malleswari
S460,Willie Romero,S460,71.12,39,56,95,A,Male,11,General,Yes,Secondary,"<₹10,000",No,12,Yes,100,4,Govt School ShikshaLens,Anantapur,56,No,No,No,9204536802,WhatsApp,Michael Davies,Leslie Robles,Class 10,A,Class 10-A,M.Malleswari
S461,John Grant,S461,35.64,27,28,55,C,Female,10,ST,No,,"<₹10,000",No,12,Yes,55.59,4,Govt School ShikshaLens,Anantapur,36,Yes,Yes,No,9167494290,SMS,Michael Pena,Karen Schroeder,Class 10,A,Class 10-A,M.Malleswari
S462,Veronica Williams,S462,51.44,13,24,37,D,Male,14,ST,Yes,Primary,₹10–20k,No,8,Yes,57.46,0,Govt School ShikshaLens,Anantapur,32,No,No,No,9024425601,WhatsApp,Dennis Carlson,Amanda Henderson,Class 10,A,Class 10-A,M.Malleswari
S463,Jody Adams,S463,98.59,36,42,78,B,Male,12,General,Yes,Primary,>₹20k,No,2,No,85.01,1,Govt School ShikshaLens,Anantapur,53,No,Yes,No,9182879331,SMS,Christopher Tucker,Teresa Haas,Class 10,A,Class 10-A,M.Malleswari
S464,Jessica Dixon,S464,63.18,26,40,66,C,Female,13,General,No,,"<₹10,000",Yes,4,Yes,67.58,3,Govt School ShikshaLens,Anantapur,30,No,Yes,Yes,9314064734,WhatsApp,Cody Arnold,Monica Crawford,Class 10,A,Class 10-A,M.Malleswari
S465,Adam Mata,S465,45.31,37,43,80,B,Male,14,OBC,Yes,Secondary,"<₹10,000",Yes,2,Yes,94.96,4,Govt School ShikshaLens,Anantapur,53,Yes,Yes,Yes,9990279994,WhatsApp,Cory Soto,Annette Johnston,Class 10,A,Class 10-A,M.Malleswari
S466,Laura Gutierrez,S466,37.05,26,54,80,B,Female,13,OBC,No,Primary,₹10–20k,Yes,1,No,74.28,0,Govt School ShikshaLens,Anantapur,43,No,Yes,No,9871763327,SMS,Ronald Briggs III,Amy Lloyd,Class 10,A,Class 10-A,M.Malleswari
S467,Jessica Brown,S467,56.56,30,27,57,C,Female,13,OBC,Yes,Primary,"<₹10,000",Yes,4,Yes,89.93,0,Govt School ShikshaLens,Anantapur,56,Yes,Yes,No,9559116527,SMS,Mr. Ryan Robles MD,Stephanie Davenport,Class 10,A,Class 10-A,M.Malleswari
S468,Sandra Washington,S468,52.13,36,53,89,A,Female,12,General,Yes,Secondary,"<₹10,000",No,5,No,84.82,4,Govt School ShikshaLens,Anantapur,31,Yes,Yes,Yes,9331784498,SMS,James Kelly,Laura Walker,Class 10,A,Class 10-A,M.Malleswari
S469,Courtney Schroeder,S469,64.82,33,39,72,B,Female,10,General,Yes,Secondary,₹10–20k,Yes,13,Yes,81.51,1,Govt School ShikshaLens,Anantapur,31,Yes,No,No,9441578219,WhatsApp,Kevin Nixon,Elizabeth Jones,Class 10,A,Class 10-A,M.Malleswari
S470,Mark Johnson,S470,61.36,29,51,80,B,Female,11,SC,Yes,,₹10–20k,Yes,3,Yes,80.58,2,Govt School ShikshaLens,Anantapur,52,Yes,Yes,Yes,9738066391,SMS,Michael Joseph,Melissa Guerrero,Class 10,A,Class 10-A,M.Malleswari
S471,Brian Lewis,S471,47.78,36,30,66,C,Female,10,ST,No,,>₹20k,No,2,No,100,1,Govt School ShikshaLens,Anantapur,36,No,No,Yes,9175864280,SMS,Christopher Brady,Abigail Gay,Class 10,A,Class 10-A,M.Malleswari
S472,Gavin Parker,S472,92.91,24,23,47,D,Male,14,ST,No,,"<₹10,000",No,2,Yes,73.26,0,Govt School ShikshaLens,Anantapur,27,Yes,Yes,No,9931072676,WhatsApp,Timothy Scott IV,Sharon Henry,Class 10,A,Class 10-A,M.Malleswari
S473,Olivia Jones,S473,72.08,26,52,78,B,Female,12,OBC,Yes,Secondary,"<₹10,000",Yes,14,No,100,2,Govt School ShikshaLens,Anantapur,24,Yes,Yes,No,9490593090,SMS,Taylor Lopez,Nichole Robbins,Class 10,A,Class 10-A,M.Malleswari
S474,Robert Hill,S474,100,32,35,67,C,Male,11,OBC,Yes,Primary,"<₹10,000",Yes,5,Yes,83.85,4,Govt School ShikshaLens,Anantapur,41,No,No,No,9495367749,SMS,Kenneth Perkins,Cynthia Bates,Class 10,A,Class 10-A,M.Malleswari
S475,Julia Adams,S475,89.28,19,40,59,C,Female,13,SC,Yes,Primary,>₹20k,Yes,1,No,100,0,Govt School ShikshaLens,Anantapur,43,Yes,Yes,Yes,9422052175,WhatsApp,Alexander Gomez,Laura Garcia,Class 10,A,Class 10-A,M.Malleswari
S476,Nathan Robinson,S476,78.17,39,54,93,A,Female,12,OBC,Yes,,"<₹10,000",Yes,1,No,100,1,Govt School ShikshaLens,Anantapur,59,No,Yes,Yes,9097915848,SMS,Thomas Brown,Dr. Nancy Fisher,Class 10,B,Class 10-B,N.Lakshmi Naryana 
S477,Kelly Hernandez,S477,85.88,10,34,44,D,Female,14,SC,Yes,Primary,>₹20k,No,12,Yes,90.32,4,Govt School ShikshaLens,Anantapur,28,Yes,Yes,No,9607191953,SMS,Christopher West,Kristen Gomez,Class 10,B,Class 10-B,N.Lakshmi Naryana 
S478,Robin Evans,S478,83.77,11,59,70,B,Male,10,General,Yes,Primary,₹10–20k,No,1,No,88.99,3,Govt School ShikshaLens,Anantapur,49,No,Yes,Yes,9964802032,SMS,James Wu,Tara Garner,Class 10,B,Class 10-B,N.Lakshmi Naryana 
